Brand,Model,UsedOrNew,Transmission,DriveType,FuelType,Kilometres,CylindersinEngine,BodyType,Doors,Seats,Price,EngineCapacity,FuelConsumptionPer100km,ColourExt,City,State,YearRanges
Suzuki,Vitara,USED,Automatic,Front,Premium,9031.0,4,SUV,4,5,33990.0,1.4,5.9,Black,Camdale,TAS,2020-2023
Ssangyong,Musso,DEMO,Automatic,4WD,Diesel,10.0,4,Ute / Tray,4,5,43685.0,2.2,8.6,Red,Springwood,QLD,2020-2023
Toyota,Landcruiser,USED,Automatic,4WD,Diesel,242332.0,8,SUV,4,8,49990.0,4.5,10.3,White,Launceston,TAS,Before 2012
Jeep,Compass,USED,Manual,4WD,Unleaded,255342.0,4,SUV,4,5,5999.0,2.4,8.7,Gold,Wacol,QLD,Before 2012
Toyota,RAV4,USED,Automatic,Front,Unleaded,142881.0,4,SUV,4,5,25950.0,2.0,7.0,White,Melbourne,VIC,2017-2019
Skoda,Scala,USED,Automatic,Front,Premium,1500.0,3,Hatchback,5,5,29990.0,1.0,5.3,White,Devonport,TAS,2020-2023
Kia,Sportage,USED,Manual,Front,Unleaded,181572.0,4,SUV,4,5,4990.0,2.0,8.2,Silver,Coopers Plains,QLD,Before 2012
Nissan,Navara,USED,Automatic,4WD,Diesel,49136.0,4,Ute / Tray,4,5,50990.0,2.3,7.0,Grey,Warrnambool,VIC,2017-2019
Ford,Ranger,USED,Manual,Rear,Diesel,87440.0,4,Ute / Tray,2,2,14999.0,2.5,8.2,White,Archerfield,QLD,Before 2012
Audi,Q5,USED,Automatic,AWD,Diesel,60153.0,4,SUV,4,5,41990.0,2.0,5.4,Black,Launceston,TAS,2017-2019
Mazda,3,USED,Manual,Front,Unleaded,139198.0,4,Hatchback,5,5,14990.0,2.0,7.9,Black,Moorooka,QLD,2012-2016
GWM,Haval,DEMO,Automatic,Front,Premium,466.0,4,SUV,4,5,29820.0,1.5,8.1,White,Hillcrest,QLD,2020-2023
Mitsubishi,Triton,USED,Automatic,4WD,Diesel,80000.0,4,Ute / Tray,4,5,40990.0,2.4,8.6,White,South Burnie,TAS,2017-2019
Holden,Barina,USED,Manual,Front,Unleaded,151718.0,4,Hatchback,5,5,4999.0,1.2,5.6,Green,Slacks Creek,QLD,Before 2012
Nissan,Navara,USED,Automatic,4WD,Diesel,106193.0,4,Ute / Tray,4,5,37990.0,2.3,7.0,White,Devonport,TAS,2017-2019
Jeep,Grand,USED,Automatic,4WD,Premium,76674.0,8,SUV,4,5,72260.0,6.4,14.0,White,Frankston,VIC,2012-2016
Toyota,Hilux,USED,Manual,4WD,Diesel,261567.0,4,Ute / Tray,4,5,31999.0,3.0,8.3,Silver,Williamstown North,VIC,2012-2016
Ford,Ranger,USED,Automatic,4WD,Diesel,33659.0,4,Ute / Tray,4,5,74990.0,2.0,8.2,Blue,Devonport,TAS,2020-2023
Jeep,Patriot,USED,Automatic,Rear,Premium,61992.0,4,SUV,4,5,16990.0,2.0,8.2,White,Pinkenba,QLD,2012-2016
Skoda,Kodiaq,USED,Automatic,4WD,Premium,42568.0,4,SUV,4,7,41990.0,2.0,7.6,White,Devonport,TAS,2017-2019
Nissan,Navara,USED,Manual,4WD,Diesel,176211.0,4,Ute / Tray,4,5,14999.0,2.5,9.2,White,Rocklea,QLD,Before 2012
Toyota,C-HR,USED,Automatic,AWD,Premium,78932.0,4,SUV,4,5,31939.0,1.2,5.6,White,Rocklea,QLD,2017-2019
Subaru,WRX,USED,Automatic,AWD,Premium,4047.0,4,Sedan,4,5,49990.0,2.4,8.5,Blue,Devonport,TAS,2020-2023
Ssangyong,Musso,NEW,Automatic,4WD,Diesel,22.0,4,Ute / Tray,4,5,46685.0,2.2,8.6,Black,Frankston,VIC,2020-2023
Hyundai,Santa,DEMO,Automatic,AWD,Diesel,2010.0,4,SUV,4,7,67888.0,2.2,6.1,White,Hillcrest,QLD,2020-2023
Nissan,Navara,USED,Automatic,Other,Diesel,26000.0,4,Ute / Tray,4,5,54990.0,2.441409691629956,8.340444444444444,Silver,Devonport,TAS,2020-2023
Suzuki,Jimny,USED,Manual,4WD,Unleaded,93300.0,4,SUV,2,4,26990.0,1.3,7.3,Grey,Camdale,TAS,2012-2016
Nissan,Navara,USED,Manual,4WD,Diesel,227808.0,4,Ute / Tray,4,5,15890.0,2.5,9.2,White,Wilston,QLD,2012-2016
Volvo,XC40,USED,Automatic,AWD,Premium,4874.0,4,SUV,4,5,55990.0,2.0,8.0,Blue,Launceston,TAS,2020-2023
Suzuki,Swift,NEW,Automatic,Front,Unleaded,20.0,4,Hatchback,5,5,28990.0,1.2,4.8,White,Indooroopilly,QLD,2020-2023
Toyota,Corolla,USED,Manual,Front,Unleaded,263665.0,4,Wagon,4,5,5999.0,1.8,8.0,White,Altona North,VIC,Before 2012
Volkswagen,Golf,USED,Manual,Front,Premium,108374.0,4,Hatchback,5,5,14990.0,1.4,5.7,White,Pialba,QLD,2012-2016
Holden,Commodore,USED,Manual,Rear,Unleaded,129642.0,8,Ute / Tray,2,2,29990.0,6.0,14.5,Green,Springwood,QLD,Before 2012
Suzuki,Swift,NEW,Automatic,Front,Unleaded,10.0,4,Hatchback,5,5,31000.0,1.2,4.8,Red,Pialba,QLD,2020-2023
Hyundai,Accent,USED,Automatic,Front,Diesel,162000.0,4,Hatchback,5,5,9995.0,1.6,5.6,Silver,Acacia Ridge,QLD,2012-2016
Mazda,2,USED,Automatic,Front,Unleaded,24858.0,4,Hatchback,5,5,14460.0,1.5,6.8,Green,Bundaberg West,QLD,Before 2012
Mazda,6,USED,Automatic,Front,Diesel,108051.0,4,Sedan,4,5,26490.0,2.2,5.4,Silver,Ravenhall,VIC,2017-2019
Kia,RIO,USED,Automatic,Front,Unleaded,13208.0,4,Hatchback,5,5,16990.0,1.4,6.3,Blue,Pinkenba,QLD,2012-2016
Nissan,Navara,USED,Automatic,4WD,Diesel,102489.0,4,Ute / Tray,4,5,22990.0,2.5,10.5,Silver,Kensington,QLD,2012-2016
Holden,Captiva,USED,Automatic,AWD,Diesel,144321.0,4,SUV,4,7,15990.0,2.2,8.1,White,Kensington,QLD,2012-2016
Ford,Ranger,USED,Automatic,4WD,Diesel,217000.0,4,Ute / Tray,4,4,14999.0,3.0,9.3,Other,Brooklyn,VIC,Before 2012
Nissan,Navara,USED,Manual,4WD,Diesel,217934.0,4,Ute / Tray,4,5,15999.0,2.5,9.8,Black,Rocklea,QLD,2012-2016
Holden,Colorado,USED,Manual,Rear,Diesel,258666.0,4,Ute / Tray,2,3,14490.0,3.0,8.1,White,Bundaberg West,QLD,Before 2012
Hyundai,Getz,USED,Manual,Front,Unleaded,264741.0,4,Hatchback,3,5,4999.0,1.6,6.2,Blue,Footscray,VIC,Before 2012
Toyota,Camry,USED,Automatic,Front,Hybrid,39233.0,4,Sedan,4,5,55490.0,2.5,4.2,Silver,Cranbourne,VIC,2020-2023
MG,ZS,NEW,Automatic,Front,Electric,17.38170347003155,4,SUV,4,5,24690.0,1.5,7.1,Blue,Springwood,QLD,2020-2023
Holden,Commodore,USED,Automatic,Front,Premium,85121.0,4,Hatchback,5,5,26880.0,2.0,7.6,Silver,Mount Gambier,SA,2017-2019
Mazda,CX-5,USED,Automatic,Front,Unleaded,142223.0,4,SUV,4,5,19450.0,2.0,6.4,Blue,Oakleigh South,VIC,2012-2016
Subaru,Outback,USED,Automatic,AWD,Premium,179211.0,4,SUV,4,5,18990.0,2.5,7.3,White,Kensington,QLD,2012-2016
Mitsubishi,Triton,USED,Automatic,4WD,Diesel,44075.0,4,Ute / Tray,2,2,40880.0,2.4,8.6,White,Mount Gambier,SA,2020-2023
Nissan,Qashqai,USED,Automatic,Front,Unleaded,79146.0,4,SUV,4,5,24587.0,2.0,6.9,Grey,Brooklyn,VIC,2017-2019
GWM,Haval,NEW,Automatic,Front,Hybrid,11.0,4,SUV,4,5,41485.0,1.5,5.0,Black,Hillcrest,QLD,2020-2023
Hyundai,Accent,USED,Manual,Front,Unleaded,164231.0,4,Hatchback,5,5,11880.0,1.6,6.0,Black,Mount Gambier,SA,2012-2016
GWM,Haval,DEMO,Automatic,AWD,Premium,244.0,4,SUV,4,5,38812.0,2.0,9.8,Grey,Springwood,QLD,2020-2023
Mercedes-Benz,GLA250,USED,Automatic,AWD,Premium,81000.0,4,SUV,4,5,37500.0,2.0,7.0,Black,Sumner,QLD,2017-2019
Jeep,Grand,USED,Automatic,4WD,Diesel,87335.0,6,SUV,4,5,39980.0,3.0,7.5,White,Mount Gambier,SA,2012-2016
Toyota,Corolla,USED,Automatic,Front,Hybrid,44287.0,4,Hatchback,5,5,28999.0,1.8,4.1,Silver,Chermside,QLD,2017-2019
Holden,Commodore,USED,Automatic,Rear,Unleaded,273944.0,6,Wagon,4,5,6990.0,3.6,11.3,Grey,Seaford,VIC,Before 2012
Subaru,XV,USED,Automatic,Other,Unleaded,16132.0,4,Wagon,4,5,37470.0,2.0,7.071052631578947,Silver,Mount Gambier,SA,2020-2023
Toyota,Hiace,USED,Manual,Rear,Diesel,167456.0,4,Commercial,4,2,27990.0,3.0,8.0,White,Eagle Farm,QLD,2012-2016
Subaru,Impreza,USED,Automatic,AWD,Unleaded,260533.0,4,Sedan,4,5,6999.0,2.0,9.3,Grey,Rocklea,QLD,Before 2012
Holden,Colorado,USED,Automatic,4WD,Diesel,106648.0,4,Ute / Tray,4,5,39990.0,2.8,9.1,Grey,Kensington,QLD,2017-2019
Mazda,2,USED,Automatic,Front,Unleaded,168843.0,4,Hatchback,5,5,10888.0,1.5,6.8,Red,Browns Plains,QLD,Before 2012
Mitsubishi,Pajero,USED,Automatic,4WD,Diesel,17811.0,4,SUV,4,7,58780.0,2.4,8.0,Red,Mount Gambier,SA,2020-2023
Toyota,Landcruiser,USED,Manual,4WD,Diesel,19829.0,8,Ute / Tray,4,5,119850.0,4.5,10.7,White,Mount Gambier,SA,2020-2023
Mitsubishi,Triton,USED,Automatic,4WD,Diesel,384431.0,4,Ute / Tray,4,5,9999.0,3.2,9.9,White,Point Cook,VIC,Before 2012
Holden,Captiva,USED,Automatic,Front,Unleaded,92232.0,4,SUV,4,5,14490.0,2.4,8.8,Blue,Nundah,QLD,2012-2016
MG,ZS,DEMO,Automatic,Front,Electric,2585.0,4,SUV,4,5,43990.0,1.388888888888889,7.011111111111111,Blue,Mount Gambier,SA,2020-2023
Peugeot,308,USED,Automatic,Front,Premium,140768.0,3,Hatchback,5,5,13999.0,1.2,5.1,White,West Footscray,VIC,2012-2016
GWM,Haval,NEW,Automatic,Front,Premium,13.0,4,SUV,4,5,33485.0,2.0,9.8,Black,Kedron,QLD,2020-2023
Toyota,Landcruiser,USED,Automatic,4WD,Diesel,206801.0,4,SUV,4,7,34990.0,3.0,8.5,Silver,Bundaberg West,QLD,2012-2016
Toyota,Camry,USED,Automatic,Other,Unleaded,27359.0,4,Sedan,4,5,41447.0,2.524884792626728,6.82258064516129,Silver,Oakleigh,VIC,2017-2019
Mercedes-Benz,C63,USED,Automatic,Rear,Premium,2010.0,8,Coupe,2,4,203888.0,4.0,10.3,Black,Mount Gambier,SA,2020-2023
Toyota,Kluger,USED,Automatic,Front,Unleaded,142912.0,6,SUV,4,7,28813.0,3.5,10.2,White,Brooklyn,VIC,2012-2016
Audi,A1,DEMO,Automatic,Front,Premium,1395.0,4,Hatchback,5,5,54990.0,1.5,5.8,Red,Mornington,VIC,2020-2023
Nissan,Qashqai,USED,Manual,Front,Unleaded,139500.0,4,SUV,4,5,14990.0,2.0,7.7,Red,North Hobart,TAS,2012-2016
Mitsubishi,Delica,USED,Automatic,Other,Unleaded,90501.0,4,Wagon,4,8,21950.0,2.4,7.8050222094856,White,Oakleigh,VIC,Before 2012
Ram,1500,USED,Automatic,4WD,Unleaded,59797.0,8,Ute / Tray,4,5,103997.0,5.7,12.2,Grey,Biloela,QLD,2017-2019
Hyundai,Santa,USED,Automatic,AWD,Diesel,160111.0,4,SUV,4,7,21732.0,2.2,7.8,White,Rocklea,QLD,2012-2016
Volkswagen,Golf,USED,Automatic,AWD,Premium,189451.0,4,SUV,4,5,16990.0,1.8,6.7,White,Hobart,TAS,2012-2016
Nissan,X-Trail,USED,Automatic,Front,Unleaded,48800.0,4,SUV,4,7,29990.0,2.5,8.1,White,Hobart,TAS,2020-2023
Audi,A5,USED,Automatic,Front,Premium,52943.0,4,Coupe,2,4,42990.0,2.0,5.5,Black,South Melbourne,VIC,2017-2019
Mitsubishi,Pajero,USED,Automatic,4WD,Unleaded,320000.0,6,SUV,4,7,8900.0,3.5,14.6,Silver,Slacks Creek,QLD,Before 2012
Toyota,Camry,USED,Automatic,Front,Unleaded,98052.0,4,Sedan,4,5,25995.0,2.5,7.8,Other,Derwent Park,TAS,2017-2019
Jeep,Patriot,USED,Automatic,Rear,Premium,101840.0,4,Wagon,4,5,13490.0,2.1,8.4625,Red,Hoppers Crossing,VIC,2012-2016
Toyota,RAV4,USED,Automatic,Front,Unleaded,136347.0,4,SUV,4,5,23999.0,2.0,7.0,White,Slacks Creek,QLD,2017-2019
MG,MG3,NEW,Automatic,Front,Premium,10.0,4,Hatchback,5,5,19990.0,1.5,6.7,Blue,Browns Plains,QLD,2020-2023
Toyota,Kluger,USED,Automatic,AWD,Unleaded,73536.0,6,SUV,4,7,53990.0,3.5,9.5,Grey,Hobart,TAS,2017-2019
Nissan,Maxima,USED,Automatic,Front,Unleaded,134557.0,6,Sedan,4,5,12499.0,2.5,9.5,Black,West Footscray,VIC,Before 2012
Ford,Territory,USED,Automatic,Rear,Unleaded,116752.0,6,SUV,4,7,24990.0,4.0,10.5,White,Mornington,VIC,2012-2016
Hyundai,Elantra,USED,Automatic,Front,Unleaded,136400.0,4,Sedan,4,5,12990.0,1.8,7.1,White,Glenorchy,TAS,Before 2012
Toyota,Landcruiser,USED,Automatic,4WD,Unleaded,205430.0,6,SUV,4,8,20500.0,4.0,13.2,Silver,Ravenhall,VIC,Before 2012
Hyundai,Santa,USED,Automatic,AWD,Diesel,107560.0,4,SUV,4,7,31990.0,2.2,7.5,Grey,Glenorchy,TAS,2017-2019
Ford,Kuga,USED,Automatic,AWD,Premium,187500.0,5,SUV,4,5,10990.0,2.5,10.3,Orange,Maidstone,VIC,2012-2016
Holden,Colorado,USED,Automatic,4WD,Diesel,119100.0,4,Ute / Tray,4,5,31990.0,2.8,9.0,White,Glenorchy,TAS,2017-2019
Nissan,Maxima,USED,Automatic,Front,Premium,165201.0,6,Sedan,4,5,8499.0,3.5,11.2,Gold,West Footscray,VIC,Before 2012
BMW,X3,USED,Automatic,4WD,Diesel,180196.0,4,SUV,4,5,14888.0,2.0,5.6,Grey,Oakleigh,VIC,Before 2012
BMW,3,USED,Automatic,Rear,Unleaded,140789.0,4,Coupe,4,5,12990.0,2.393601410934744,7.8050222094856,Black,Glenorchy,TAS,Before 2012
Hyundai,I30,USED,Automatic,Front,Unleaded,162420.0,4,Hatchback,5,5,11990.0,1.8,6.9,Silver,Glenorchy,TAS,2012-2016
Jeep,Grand,USED,Automatic,4WD,Diesel,136541.0,6,SUV,4,5,32744.0,3.0,7.5,Grey,Springwood,QLD,2017-2019
Holden,Rodeo,USED,Automatic,Rear,Unleaded,520000.0,6,Ute / Tray,4,5,7999.0,3.6,12.8,White,Brooklyn,VIC,Before 2012
Nissan,370Z,USED,Automatic,Rear,Premium,37938.0,6,Coupe,2,2,57990.0,3.7,10.4,Black,Ravenhall,VIC,2017-2019
Toyota,Hilux,USED,Automatic,Rear,Unleaded,83000.0,4,Ute / Tray,2,2,27990.0,2.7,10.9,White,Derwent Park,TAS,2017-2019
Mitsubishi,Pajero,USED,Automatic,4WD,Diesel,214165.0,4,SUV,4,7,23890.0,3.2,9.0,White,Kedron,QLD,2012-2016
Audi,Q2,USED,Automatic,Front,Premium,37170.0,4,SUV,4,5,38990.0,1.4,5.3,White,Hobart,TAS,2017-2019
Audi,A1,USED,Manual,Front,Premium,92623.0,4,Hatchback,5,5,15672.0,1.4,5.3,Black,Brighton,VIC,2012-2016
GWM,Haval,NEW,Automatic,Front,Premium,20.0,4,SUV,4,5,36485.0,1.5,5.0,Red,Moorooka,QLD,2020-2023
Holden,Captiva,USED,Automatic,AWD,Diesel,110236.0,4,SUV,4,5,18888.0,2.2,8.2,White,Derwent Park,TAS,2012-2016
Mazda,BT-50,NEW,Automatic,Front,Diesel,17.38170347003155,4,Ute / Tray,4,5,51441.0,3.0,7.7,White,Brighton,VIC,2020-2023
Mitsubishi,Pajero,USED,Automatic,4WD,Diesel,89838.0,4,SUV,4,7,41990.0,3.2,9.0,Silver,Murray Bridge,SA,2012-2016
LDV,T60,USED,Automatic,4WD,Diesel,16150.0,4,Ute / Tray,4,5,33990.0,2.0,9.3,White,Derwent Park,TAS,2020-2023
Toyota,Hilux,USED,Manual,4WD,Diesel,332805.0,4,Ute / Tray,4,5,18900.0,3.0,8.5,Grey,Coopers Plains,QLD,Before 2012
Holden,Crewman,USED,Automatic,Rear,Unleaded,161200.0,6,Ute / Tray,4,5,13990.0,4.383333333333334,14.45,Blue,Glenorchy,TAS,Before 2012
Toyota,Landcruiser,USED,Automatic,4WD,Unleaded,312000.0,6,SUV,4,8,16500.0,4.5,9.576276276276277,Green,Archerfield,QLD,Before 2012
Holden,Trax,USED,Automatic,Front,Unleaded,151000.0,4,SUV,4,5,13990.0,1.4,6.9,White,North Hobart,TAS,2012-2016
Mazda,6,USED,Automatic,Front,Unleaded,7215.0,4,Sedan,4,5,44990.0,2.5,7.6,Black,Hobart,TAS,2020-2023
Suzuki,Jimny,USED,Manual,4WD,Unleaded,16107.0,4,SUV,2,4,34990.0,1.5,6.4,Grey,Derwent Park,TAS,2020-2023
Mercedes-Benz,GLA250,USED,Automatic,AWD,Premium,159600.0,4,SUV,4,5,25990.0,2.0,7.0,Grey,Derwent Park,TAS,2012-2016
Mercedes-Benz,CLA45,USED,Automatic,AWD,Premium,94520.0,4,Sedan,4,5,49888.0,2.0,7.0,White,Oakleigh,VIC,2017-2019
Porsche,Boxster,USED,Manual,Rear,Premium,134000.0,6,Convertible,2,2,27250.0,2.5,8.75,Silver,Sumner,QLD,Before 2012
Honda,Civic,USED,Automatic,Front,Unleaded,46642.0,4,Hatchback,4,5,29990.0,1.714285714285714,6.811688311688312,White,Hobart,TAS,2017-2019
Hyundai,I30,USED,Automatic,Front,Unleaded,34719.0,4,Hatchback,4,5,25499.0,2.0,7.4,White,Moorooka,QLD,2020-2023
Mazda,BT-50,USED,Automatic,4WD,Diesel,73909.0,5,Ute / Tray,4,5,43990.0,3.2,10.0,Black,Murray Bridge,SA,2017-2019
Toyota,Tarago,USED,Automatic,Front,Unleaded,249000.0,4,Wagon,4,8,8995.0,2.4,10.0,Blue,Acacia Ridge,QLD,Before 2012
Land,Rover,USED,Automatic,4WD,Diesel,126693.0,6,SUV,4,7,41999.0,3.0,9.3,Black,Everton Hills,QLD,2012-2016
LDV,T60,USED,Automatic,4WD,Diesel,18039.0,4,Ute / Tray,4,5,31990.0,2.0,9.3,White,Derwent Park,TAS,2020-2023
Mercedes-Benz,C43,USED,Automatic,AWD,Premium,17542.0,6,Sedan,4,5,86888.0,3.0,9.4,Grey,Albion,QLD,2017-2019
Mitsubishi,Eclipse,USED,Automatic,Front,Unleaded,85654.0,4,SUV,4,5,29990.0,1.5,7.3,Grey,Hobart,TAS,2020-2023
GWM,Haval,NEW,Automatic,Front,Premium,20.0,4,SUV,4,5,37485.0,1.5,5.0,Blue,Springwood,QLD,2020-2023
Hyundai,Santa,USED,Automatic,AWD,Diesel,124000.0,4,SUV,4,7,29990.0,2.2,7.8,White,North Hobart,TAS,2012-2016
Volvo,XC60,USED,Automatic,AWD,Diesel,194117.0,5,SUV,4,5,8999.0,2.4,8.5,White,Rocklea,QLD,Before 2012
Holden,Astra,USED,Automatic,Front,Unleaded,67045.0,4,Sedan,4,5,17999.0,1.4,6.1,Red,Chermside,QLD,2017-2019
Mitsubishi,Outlander,USED,Automatic,AWD,Unleaded,91308.0,4,SUV,4,7,29950.0,2.4,7.2,Grey,Moonah,TAS,2017-2019
Holden,Statesman,USED,Automatic,Rear,Premium,242651.0,6,Sedan,4,5,6999.0,3.8,13.5,Gold,Rocklea,QLD,Before 2012
GWM,Haval,NEW,Automatic,Front,Premium,20.0,4,SUV,4,5,36485.0,1.5,5.0,Blue,Moorooka,QLD,2020-2023
Audi,E-Tron,DEMO,Automatic,AWD,Electric,20.0,4,SUV,4,5,159990.0,2.393601410934744,7.8050222094856,Black,Hobart,TAS,2020-2023
Nissan,X-Trail,USED,Automatic,Front,Unleaded,134932.0,4,SUV,4,7,19990.0,2.5,7.9,Silver,Yamanto,QLD,2012-2016
Suzuki,Grand,USED,Manual,Other,Unleaded,141707.0,4,Wagon,4,5,17995.0,2.42,9.9,Grey,Braeside,VIC,2012-2016
Haval,H9,USED,Automatic,4WD,Premium,84019.0,4,SUV,4,7,32999.0,2.0,10.9,White,Rocklea,QLD,2020-2023
Subaru,WRX,USED,Manual,AWD,Premium,82010.0,4,Hatchback,5,5,27990.0,2.5,10.7,Grey,Woodridge,QLD,2012-2016
Toyota,RAV4,USED,Automatic,Front,Unleaded,85973.0,4,SUV,5,5,38990.0,2.0,6.5,White,Hobart,TAS,2020-2023
Mazda,BT-50,NEW,Automatic,Front,Diesel,17.38170347003155,4,Ute / Tray,2,2,42631.0,1.9,7.0,White,Brighton,VIC,2020-2023
Honda,HR-V,USED,Automatic,Front,Unleaded,15955.0,4,SUV,4,5,32990.0,1.8,6.6,White,Ravenhall,VIC,2020-2023
Mitsubishi,Pajero,USED,Automatic,4WD,Diesel,186850.0,4,SUV,4,7,31990.0,3.2,9.0,White,Glenorchy,TAS,2012-2016
Volvo,XC60,USED,Automatic,Front,Premium,112888.0,4,SUV,4,5,16950.0,2.0,8.7,Grey,South Melbourne,VIC,2012-2016
Volkswagen,Touareg,USED,Automatic,AWD,Diesel,156355.0,6,SUV,4,5,27999.0,3.0,7.4,White,Everton Hills,QLD,2012-2016
Hyundai,Kona,USED,Automatic,AWD,Unleaded,81526.0,4,SUV,4,5,27990.0,1.6,6.7,Other,Hobart,TAS,2020-2023
Toyota,Hilux,USED,Manual,Rear,Unleaded,102850.0,4,Ute / Tray,4,5,16900.0,2.852205882352941,8.944472361809046,White,Geebung,QLD,2012-2016
Mercedes-Benz,GLC,USED,Automatic,Rear,Premium,38750.0,4,SUV,4,5,62990.0,2.0,7.8,White,North Hobart,TAS,2020-2023
Mitsubishi,Pajero,USED,Automatic,4WD,Diesel,218301.0,4,SUV,4,7,32990.0,3.2,9.0,White,Keilor East,VIC,2012-2016
Mitsubishi,ASX,USED,Automatic,Front,Unleaded,91400.0,4,SUV,4,5,24950.0,2.0,7.6,Red,Moonah,TAS,2017-2019
GWM,Haval,DEMO,Automatic,4WD,Unleaded,310.0,4,SUV,4,5,44260.0,2.0,8.4,Grey,Hillcrest,QLD,2020-2023
Renault,Koleos,USED,Automatic,Front,Unleaded,75005.0,4,SUV,4,5,29995.0,2.5,8.1,White,Hobart,TAS,2020-2023
Audi,S3,USED,Automatic,AWD,Premium,65807.0,4,Sedan,4,5,39990.0,2.0,6.9,Blue,Slacks Creek,QLD,2012-2016
LDV,G10+,DEMO,Automatic,Rear,Diesel,1458.0,4,Commercial,4,2,36990.0,2.0,8.2,White,Derwent Park,TAS,2020-2023
Lexus,IS350,USED,Automatic,Rear,Premium,71196.0,6,Sedan,4,5,41999.0,3.5,9.7,Silver,Everton Hills,QLD,2012-2016
Skoda,Octavia,DEMO,Automatic,Front,Premium,1518.0,4,Wagon,4,5,59460.0,2.0,6.3,Grey,Hobart,TAS,2020-2023
Toyota,Landcruiser,USED,Automatic,4WD,Diesel,285037.0,8,SUV,4,8,52990.0,4.5,10.3,White,Derwent Park,TAS,Before 2012
Ford,Falcon,USED,Automatic,Rear,Unleaded,155547.0,6,Sedan,4,5,15980.0,4.0,9.9,Red,Hendra,QLD,Before 2012
Ford,Ranger,USED,Automatic,4WD,Diesel,16386.0,4,Ute / Tray,4,5,52888.0,2.0,7.4,Grey,Hobart,TAS,2020-2023
Suzuki,Ignis,DEMO,Automatic,Front,Premium,16.0,4,SUV,4,5,25180.0,1.2,4.9,Red,Dinmore,QLD,2020-2023
Suzuki,Ignis,NEW,Automatic,Front,Premium,20.0,4,SUV,4,5,24988.0,1.2,4.9,Grey,Indooroopilly,QLD,2020-2023
MG,HS,NEW,Automatic,Front,Unleaded,10.0,4,SUV,4,5,51390.0,1.5,1.7,White,Elsternwick,VIC,2020-2023
Isuzu,D-MAX,USED,Automatic,4WD,Diesel,282.0,4,Ute / Tray,4,5,67990.0,3.0,8.0,White,Derwent Park,TAS,2020-2023
Kia,Sorento,USED,Automatic,AWD,Diesel,34802.0,4,SUV,4,7,52730.0,2.2,6.1,White,Frankston,VIC,2020-2023
Isuzu,D-MAX,USED,Automatic,4WD,Diesel,4100.0,4,Ute / Tray,4,5,74990.0,3.0,8.0,Orange,Derwent Park,TAS,2020-2023
Toyota,Hilux,USED,Automatic,Rear,Unleaded,340994.0,6,Ute / Tray,4,5,10999.0,4.0,12.1,Silver,Footscray,VIC,Before 2012
Toyota,Corolla,USED,Automatic,Front,Unleaded,154725.0,4,Wagon,4,5,10990.0,1.8,7.4,White,Glenorchy,TAS,Before 2012
Audi,Q5,DEMO,Automatic,AWD,Hybrid,28.0,4,SUV,4,5,88990.0,2.0,5.4,Silver,Hobart,TAS,2020-2023
Subaru,WRX,USED,Manual,AWD,Premium,140207.0,4,Sedan,4,5,29990.0,2.0,9.2,White,Woodridge,QLD,2012-2016
Mitsubishi,Outlander,USED,Automatic,Front,Unleaded,53567.0,4,SUV,4,7,27498.0,2.4,6.8,White,Kedron,QLD,2017-2019
Toyota,RAV4,USED,Automatic,4WD,Unleaded,210000.0,4,SUV,4,5,9990.0,2.4,9.7,Silver,North Hobart,TAS,Before 2012
Nissan,X-Trail,USED,Automatic,Front,Diesel,67115.0,4,SUV,4,5,25880.0,1.6,5.3,White,Swan Hill,VIC,2012-2016
MG,HS,USED,Automatic,Front,Unleaded,57520.0,4,SUV,4,5,22990.0,1.5,7.3,White,Derwent Park,TAS,2020-2023
Toyota,Corolla,USED,Automatic,Front,Hybrid,11401.0,4,Hatchback,5,5,39894.0,1.8,4.2,White,Kedron,QLD,2020-2023
Mercedes-Benz,GLA250,USED,Automatic,AWD,Premium,68860.0,4,SUV,4,5,32990.0,2.0,7.0,Grey,New Town,TAS,2012-2016
Toyota,86,USED,Automatic,Rear,Premium,85658.0,4,Coupe,2,4,31990.0,2.0,7.1,Silver,Hoppers Crossing,VIC,2017-2019
MG,MG3,USED,Automatic,Front,Premium,15607.0,4,Hatchback,5,5,16375.0,1.5,6.7,White,Rocklea,QLD,2020-2023
Mitsubishi,Pajero,USED,Automatic,4WD,Diesel,219500.0,4,SUV,4,7,28880.0,3.2,9.0,Silver,Murray Bridge,SA,2012-2016
Toyota,Landcruiser,USED,Automatic,4WD,Diesel,112254.0,4,SUV,4,7,56880.0,2.8,8.0,White,Murray Bridge,SA,2017-2019
Mini,Clubman,USED,Automatic,Front,Premium,65246.0,3,Wagon,4,5,29800.0,1.5,5.4,Red,Mansfield,QLD,2012-2016
MG,ZST,NEW,Automatic,Front,Unleaded,10.0,3,SUV,5,5,33490.0,1.3,7.3,Silver,Browns Plains,QLD,2020-2023
Jeep,Cherokee,USED,Automatic,4WD,Unleaded,156651.0,6,SUV,4,5,24950.0,3.2,10.0,Grey,Moonah,TAS,2012-2016
Holden,Colorado,USED,Automatic,4WD,Diesel,274621.0,4,Ute / Tray,2,2,19990.0,2.8,9.1,White,Derwent Park,TAS,2012-2016
